,__name__,arch,branch,container,endpoint,instance,job,namespace,os,pod,revision,service,version,timestamp,kepler_exporter_build_info
23,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803703,1.0
24,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803706,1.0
25,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803709,1.0
26,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803712,1.0
27,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803715,1.0
28,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803718,1.0
29,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803721,1.0
30,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803724,1.0
31,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803727,1.0
32,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803730,1.0
